from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
6235,14996,52.0,"['L1', 'L2R', 'L6', '508', '325']","['2', '44', '29', 'PD529', 'PD530']","['44', '29', '105', 'PD530', 'PD892']","[6.0, 4.3, 7.3, 3.1, 1.5]",7.2,4.7,4.0,"[2.3, 2.3, 2.6, 2.2, 1.2]",48.8,1
6236,14996,42.0,"['L1', 'L3', '325']","['89', '15', 'PD107']","['15', '118', 'PD892']","[0.9, 11.8, 7.3]",9.9,4.7,2.0,"[1.9, 1.3, 1.1]",40.8,1
6240,14996,42.0,"['L2V', 'L6', '106']","['47', '29', 'PD529']","['29', '105', 'PD61']","[7.1, 7.3, 2.9]",2.1,11.1,4.0,"[3.8, 1.3, 4.2]",43.9,2
6242,14996,46.0,"['L1', 'L3', '325']","['2', '15', 'PD335']","['15', '106', 'PD892']","[8.5, 10.2, 12.6]",2.8,4.7,1.7,"[2.6, 1.0, 1.7]",45.8,1
6243,14996,43.0,"['L1', 'L3', '325']","['46', '15', 'PD107']","['15', '118', 'PD892']","[0.8, 11.8, 7.3]",6.1,4.7,2.0,"[1.1, 1.5, 1.8]",37.0,3
6244,14996,42.0,['506'],['PA433'],['PD590'],[27.0],1.7,11.3,0.0,[3.5],43.5,21
6246,14996,42.0,"['L2V', 'L6', '126']","['47', '29', 'PD529']","['29', '105', 'PD61']","[7.1, 7.3, 3.3]",1.6,11.1,4.0,"[2.3, 3.1, 2.9]",42.8,4
6247,14996,45.0,"['L5V', 'L6', '508', '325']","['4', '61', 'PD529', 'PD530']","['61', '105', 'PD530', 'PD892']","[11.1, 2.4, 3.1, 1.5]",7.6,4.7,4.0,"[1.6, 1.3, 1.3, 4.2]",43.0,2
6253,14996,49.0,"['L1', 'L3', '325']","['97', '15', 'PD107']","['15', '118', 'PD892']","[7.3, 11.8, 8.5]",5.8,4.7,2.0,"[2.0, 4.9, 2.8]",49.8,1
6256,14996,41.0,"['207', '506e']","['PA139', 'PA439']","['PA141', 'PD590']","[3.2, 17.1]",2.4,11.3,3.9,"[2.4, 1.6]",41.8,2
6257,14996,48.0,"['L1', 'L3', '104']","['23', '15', 'PD107']","['15', '118', 'PD61']","[9.8, 11.8, 6.6]",2.5,11.1,2.0,"[1.9, 2.4, 1.4]",49.6,2
6258,14996,42.0,"['L2R', 'L6', '506']","['47', '29', 'PD115']","['29', '105', 'PD590']","[9.1, 7.3, 4.6]",2.1,11.3,4.8,"[1.9, 4.2, 1.7]",46.9,1
6260,14996,46.0,"['301', 'L1', 'L3', '325']","['PA52', '46', '15', 'PD333']","['PA215', '15', '117', 'PD892']","[2.8, 0.8, 8.4, 14.4]",3.2,4.7,2.3,"[1.7, 1.1, 1.4, 1.3]",42.1,1
6261,14996,41.0,"['L3', '224']","['12', 'PD107']","['118', 'PD61']","[15.1, 5.4]",3.5,11.1,2.0,"[2.3, 3.0]",42.6,6
6264,14996,43.0,"['L5', '519']","['4', 'PD427']","['35', 'PD590']","[8.2, 15.4]",5.3,11.3,0.8,"[4.8, 1.3]",47.2,1
6266,14996,54.0,"['I16', 'L1', 'L2R', 'L6', '508']","['PI909', '97', '44', '29', 'PD529']","['PI341', '44', '29', '105', 'PD530']","[4.7, 4.8, 4.3, 7.3, 3.1]",3.7,12.0,4.8,"[1.7, 1.2, 1.5, 2.5, 2.4]",53.7,1
6267,14996,31.0,"['L3', '104']","['116', 'PD107']","['118', 'PD61']","[7.5, 6.6]",1.0,11.1,2.0,"[4.9, 1.1]",34.2,4
6268,14996,32.0,"['L5', 'L3', '325']","['87', '35', 'PD107']","['35', '118', 'PD892']","[1.0, 5.3, 8.5]",1.1,4.7,2.0,"[4.6, 1.7, 2.9]",31.9,3
6271,14996,42.0,"['L1', 'L2R', 'L6', '106']","['46', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[0.9, 4.3, 7.3, 2.9]",4.6,11.1,4.0,"[1.3, 3.5, 1.0, 1.8]",42.8,1
6274,14996,42.0,"['L2V', 'L6', '507c']","['90', '29', 'PD115']","['29', '105', 'PD590']","[2.3, 7.3, 4.6]",6.1,11.3,4.8,"[2.1, 5.1, 1.8]",45.3,3
6275,14996,33.0,"['L3', '325']","['35', 'PD107']","['118', 'PD892']","[5.3, 7.3]",9.7,4.7,2.0,"[1.1, 2.0]",32.0,2
6277,14996,43.0,"['206', '506']","['PA663', 'PA438']","['PA95', 'PD590']","[4.1, 19.2]",2.1,11.3,2.7,"[2.7, 2.6]",44.8,1
6279,14996,43.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 8.5]",11.4,4.7,2.0,"[2.7, 2.6]",41.9,1
6282,14996,43.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 8.5]",11.4,4.7,2.0,"[1.0, 1.7]",39.3,2
6283,14996,40.0,['506'],['PA434'],['PD590'],[25.9],0.4,11.3,0.0,[2.7],40.2,20
6284,14996,36.0,"['L2V', 'L6', '126']","['82', '29', 'PD529']","['29', '105', 'PD61']","[1.8, 7.3, 3.0]",0.3,11.1,4.0,"[3.1, 3.9, 2.2]",36.7,4
6286,14996,44.0,"['L5R', 'L6', '126']","['75', '61', 'PD529']","['61', '105', 'PD61']","[9.0, 2.4, 3.0]",8.4,11.1,4.0,"[2.2, 2.5, 3.1]",45.7,1
6288,14996,36.0,"['L6', '506v', '325']","['29', 'PD115', 'PD530']","['105', 'PD590', 'PD892']","[7.3, 4.8, 1.5]",5.0,4.7,5.4,"[4.4, 1.9, 1.4]",36.5,1
6289,14996,45.0,"['510', '506']","['PA233', 'PA435']","['PA435', 'PD590']","[6.8, 23.6]",1.3,11.3,0.0,"[2.2, 2.5]",47.7,1
6292,14996,47.0,"['L1', 'L2R', 'L6', '508', '325']","['2', '44', '29', 'PD529', 'PD530']","['44', '29', '105', 'PD530', 'PD892']","[6.0, 4.3, 7.3, 3.1, 1.5]",3.9,4.7,4.0,"[1.6, 1.2, 1.0, 2.4, 1.7]",42.8,2
6297,14996,32.0,"['L5', '506']","['87', 'PD524']","['35', 'PD590']","[1.0, 12.9]",0.1,11.3,3.9,"[2.8, 1.3]",33.4,1
6298,14996,48.0,"['L1', 'L2R', 'L6', '511']","['83', '44', '29', 'PD115']","['44', '29', '105', 'PD590']","[0.9, 4.3, 7.3, 5.4]",8.9,11.3,4.8,"[1.8, 1.3, 2.5, 2.6]",51.0,1
6300,14996,43.0,"['271', '506v']","['PA66', 'PA658']","['PA68', 'PD590']","[3.4, 21.7]",3.2,11.3,1.0,"[1.5, 2.5]",44.7,1
6305,14996,45.0,"['L3', '325']","['12', 'PD335']","['106', 'PD892']","[13.5, 12.6]",9.9,4.7,1.7,"[5.0, 2.3]",49.7,1
6310,14996,45.0,"['L3', 'L5R', 'L6', '506']","['12', '75', '61', 'PD115']","['75', '61', '105', 'PD590']","[1.2, 9.0, 2.4, 4.6]",8.4,11.3,4.8,"[3.2, 1.4, 1.3, 1.0]",48.6,1
6311,14996,33.0,"['L5', 'L3', '224']","['87', '35', 'PD107']","['35', '118', 'PD61']","[1.0, 5.3, 6.3]",1.1,11.1,2.0,"[1.7, 5.3, 1.0]",34.9,1
6316,14996,42.0,"['507', 'L3', '325']","['PA434', '116', 'PD107']","['PA439', '118', 'PD892']","[8.7, 7.5, 7.3]",2.8,4.7,3.6,"[3.5, 2.0, 2.0]",42.1,2
6319,14996,43.0,"['206', '506']","['PA663', 'PA438']","['PA95', 'PD590']","[4.1, 19.2]",2.1,11.3,2.7,"[1.1, 1.6]",42.3,2
6320,14996,48.0,"['L1', 'L3', '224']","['50', '15', 'PD107']","['15', '118', 'PD61']","[11.1, 11.8, 5.4]",0.9,11.1,2.0,"[2.6, 2.6, 1.2]",48.8,4
6322,14996,42.0,"['506', '325']","['PA436', 'PD530']","['PD590', 'PD892']","[21.7, 1.8]",7.9,4.7,0.7,"[1.9, 1.5]",40.2,2
6326,14996,47.0,"['L3', '325']","['12', 'PD335']","['106', 'PD892']","[13.5, 12.6]",10.9,4.7,1.7,"[3.3, 1.2]",48.0,1
6328,14996,44.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 7.3]",12.8,4.7,2.0,"[2.8, 1.9]",41.5,7
6329,14996,41.0,"['L2R', 'L6', '519']","['53', '29', 'PD115']","['29', '105', 'PD590']","[5.4, 7.3, 4.8]",1.5,11.3,4.8,"[3.4, 1.9, 1.5]",41.9,1
6331,14996,44.0,"['209', '506']","['PA663', 'PA438']","['PA141', 'PD590']","[3.9, 19.2]",4.6,11.3,1.4,"[3.2, 1.8]",45.5,1
6332,14996,47.0,"['L1', 'L3', '224']","['97', '15', 'PD107']","['15', '118', 'PD61']","[7.3, 11.8, 5.4]",4.6,11.1,2.0,"[1.8, 1.5, 3.0]",48.5,4
6337,14996,49.0,"['B14', 'L2R', 'L6', '106']","['PB1950', '12', '29', 'PD529']","['PA48', '29', '105', 'PD61']","[4.2, 8.4, 7.3, 2.8]",3.8,11.1,6.1,"[1.0, 1.9, 3.2, 1.3]",51.3,1
6340,14996,41.0,"['204e', '506', '325']","['PA118', 'PA440', 'PD530']","['PA121', 'PD590', 'PD892']","[3.8, 17.0, 1.5]",1.4,4.7,2.2,"[1.7, 1.0, 2.4]",35.7,1
6342,14996,43.0,"['226', '506', '325']","['PA66', 'PA658', 'PD530']","['PA68', 'PD590', 'PD892']","[3.5, 20.8, 1.5]",3.2,4.7,1.7,"[1.6, 2.2, 1.1]",40.4,1
6343,14996,52.0,"['J05', 'L1', 'L3', '212']","['PA643', '38', '15', 'PD107']","['PA558', '15', '118', 'PD61']","[3.5, 4.7, 11.8, 5.2]",1.9,11.1,4.7,"[3.1, 2.4, 1.6, 2.3]",52.4,3
6344,14996,42.0,"['L3', '325']","['115', 'PD333']","['117', 'PD892']","[6.6, 14.4]",9.9,4.7,0.5,"[2.8, 3.0]",41.9,9
6346,14996,41.0,"['L3', '224']","['115', 'PD107']","['118', 'PD61']","[10.0, 5.4]",8.6,11.1,2.0,"[4.4, 1.5]",43.1,5
6347,14996,40.0,"['L3', 'L6', '106']","['115', '106', 'PD529']","['106', '105', 'PD61']","[8.4, 1.4, 2.9]",6.9,11.1,4.0,"[2.8, 2.5, 1.5]",41.5,2
6349,14996,44.0,"['L1', 'L3', '212']","['46', '15', 'PD107']","['15', '118', 'PD61']","[0.8, 11.8, 5.2]",7.5,11.1,2.0,"[1.5, 1.4, 1.4]",42.6,1
6353,14996,43.0,"['L1', 'L3', '325']","['38', '15', 'PD107']","['15', '118', 'PD892']","[4.7, 11.8, 7.3]",2.8,4.7,2.0,"[2.6, 4.9, 1.1]",41.9,2
6355,14996,43.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 8.5]",12.5,4.7,2.0,"[4.5, 1.1]",43.3,4
6356,14996,45.0,"['303', 'L3', '224']","['PA52', '15', 'PD107']","['PA598', '118', 'PD61']","[4.4, 11.8, 6.3]",1.5,11.1,5.9,"[1.5, 2.6, 1.4]",46.6,1
6359,14996,41.0,"['L1', 'L3', '212']","['89', '15', 'PD107']","['15', '118', 'PD61']","[0.9, 11.8, 6.2]",5.0,11.1,2.0,"[1.2, 1.0, 3.8]",42.9,4
6360,14996,44.0,"['L3', '325']","['115', 'PD333']","['117', 'PD892']","[6.6, 14.4]",14.3,4.7,0.5,"[1.5, 3.4]",45.3,2
6361,14996,44.0,"['L5V', 'L3', '325']","['4', '75', 'PD107']","['75', '118', 'PD892']","[1.6, 13.5, 7.3]",5.9,4.7,2.0,"[1.7, 1.5, 2.3]",40.4,1
6368,14996,48.0,"['507', '506']","['PA455', 'PA433']","['PA433', 'PD590']","[6.0, 27.0]",4.5,11.3,0.0,"[1.5, 2.0]",52.4,1
6369,14996,48.0,"['L1', 'L2R', 'L6', '126']","['26', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[3.4, 4.3, 7.3, 3.3]",7.1,11.1,4.0,"[2.3, 2.0, 1.2, 2.8]",48.8,1
6373,14996,37.0,"['L5R', 'L3', '325']","['7', '75', 'PD333']","['75', '117', 'PD892']","[0.9, 10.1, 14.4]",1.9,4.7,0.5,"[1.2, 3.5, 2.8]",40.0,1
6374,14996,34.0,"['L6', '106']","['29', 'PD529']","['105', 'PD61']","[7.3, 2.9]",2.7,11.1,4.0,"[2.3, 3.5]",33.9,4
6375,14996,36.0,"['L5', 'L3', '325']","['6', '35', 'PD333']","['35', '117', 'PD892']","[3.3, 1.9, 14.4]",3.6,4.7,0.5,"[1.6, 3.7, 1.9]",35.7,1
6376,14996,42.0,"['385', 'L6', '508']","['PH791', '104', 'PD529']","['PH434', '105', 'PD530']","[4.3, 5.7, 3.1]",3.8,12.0,6.0,"[1.5, 3.2, 2.5]",42.1,2
6378,14996,50.0,"['121', 'L5V', '516']","['PA308', '78', 'PD427']","['PA724', '35', 'PD590']","[2.7, 11.8, 16.3]",4.9,11.3,1.6,"[3.0, 2.0, 1.2]",54.8,1
6380,14996,45.0,"['L5', 'L3', '224']","['7', '35', 'PD107']","['35', '118', 'PD61']","[5.5, 5.3, 5.4]",10.7,11.1,2.0,"[2.1, 2.4, 3.3]",47.9,2
6381,14996,36.0,"['L5V', 'L3', '212']","['6', '35', 'PD107']","['35', '118', 'PD61']","[3.4, 5.3, 5.2]",3.6,11.1,2.0,"[1.3, 2.3, 1.3]",35.4,3
6387,14996,37.0,"['E04', 'L6', '126']","['PA509', '29', 'PD529']","['PA826', '105', 'PD61']","[1.8, 7.3, 3.0]",0.9,11.1,5.5,"[1.6, 1.2, 2.8]",35.3,1
6392,14996,37.0,"['L5R', 'L3', '325']","['7', '75', 'PD333']","['75', '117', 'PD892']","[0.9, 10.1, 14.4]",1.9,4.7,0.5,"[2.1, 2.0, 2.4]",39.1,2
6393,14996,46.0,"['408', 'L2R', 'L6', '506']","['PA49', '4', '29', 'PD115']","['PA774', '29', '105', 'PD590']","[1.0, 6.1, 7.3, 4.6]",1.7,11.3,9.8,"[1.3, 2.4, 1.3, 1.1]",47.9,1
6395,14996,40.0,"['L3', '104']","['15', 'PD107']","['118', 'PD61']","[11.8, 6.6]",8.7,11.1,2.0,"[2.7, 1.3]",44.3,3
6401,14996,41.0,"['L1', 'L5V', '506e']","['89', '6', 'PD524']","['6', '35', 'PD590']","[2.2, 3.4, 11.9]",5.3,11.3,3.9,"[1.7, 1.1, 2.5]",43.2,1
6402,14996,39.0,"['L3', '224']","['75', 'PD107']","['118', 'PD61']","[13.5, 5.4]",2.7,11.1,2.0,"[2.8, 2.6]",40.2,3
6403,14996,49.0,['506e'],['PA433'],['PD590'],[24.6],15.0,11.3,0.0,[1.2],52.1,1
6404,14996,41.0,"['L5V', '519']","['75', 'PD427']","['35', 'PD590']","[6.9, 15.4]",5.5,11.3,0.8,"[1.0, 1.3]",42.4,1
6405,14996,40.0,"['L3', '325']","['75', 'PD333']","['117', 'PD892']","[10.1, 14.4]",4.6,4.7,0.5,"[4.0, 1.5]",39.9,14
6407,14996,42.0,"['L3', '104']","['115', 'PD107']","['118', 'PD61']","[10.0, 5.8]",9.4,11.1,2.0,"[2.5, 1.8]",42.5,8
6411,14996,46.0,"['L1', 'L3', '325']","['26', '15', 'PD107']","['15', '118', 'PD892']","[5.8, 11.8, 7.3]",4.2,4.7,2.0,"[2.3, 2.5, 2.3]",42.9,5
6412,14996,31.0,"['L3', '325']","['35', 'PD107']","['118', 'PD892']","[5.3, 7.3]",8.6,4.7,2.0,"[1.9, 1.0]",30.8,2
6413,14996,44.0,"['209', '506']","['PA663', 'PA438']","['PA141', 'PD590']","[3.9, 19.2]",4.6,11.3,1.4,"[2.5, 3.0]",45.8,1
6416,14996,47.0,"['L5', '506']","['76', 'PD524']","['35', 'PD590']","[11.8, 12.9]",5.2,11.3,3.9,"[4.5, 1.2]",50.7,1
6420,14996,46.0,"['L5R', 'L3', '325']","['4', '75', 'PD335']","['75', '106', 'PD892']","[1.7, 11.9, 10.8]",8.4,4.7,1.7,"[1.0, 3.4, 1.6]",45.1,2
6421,14996,43.0,"['L2R', 'L6', '506']","['47', '29', 'PD115']","['29', '105', 'PD590']","[9.1, 7.3, 4.6]",2.1,11.3,4.8,"[1.1, 3.9, 1.5]",45.7,1
6423,14996,39.0,"['L2', 'L6', '506v', '325']","['82', '29', 'PD115', 'PD530']","['29', '105', 'PD590', 'PD892']","[1.4, 7.3, 4.8, 1.8]",4.3,4.7,5.4,"[5.1, 4.1, 1.8, 1.4]",42.2,1
6428,14996,41.0,"['L2V', 'L6', '507']","['19', '29', 'PD115']","['29', '105', 'PD590']","[4.6, 7.3, 5.4]",3.3,11.3,4.8,"[2.6, 4.6, 1.4]",45.3,1
6430,14996,45.0,"['L5R', '506e']","['4', 'PD524']","['35', 'PD590']","[8.6, 11.9]",7.0,11.3,3.9,"[1.8, 1.0]",45.5,1
6432,14996,51.0,"['L1', 'L2R', 'L6', '106']","['2', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[6.0, 4.3, 7.3, 2.8]",7.3,11.1,4.0,"[2.2, 2.8, 2.3, 1.8]",52.0,3
6433,14996,31.0,"['506v', '325']","['PD524', 'PD530']","['PD590', 'PD892']","[13.4, 1.8]",5.4,4.7,0.7,"[1.6, 3.8]",31.5,1
6437,14996,35.0,"['L3', '104']","['115', 'PD107']","['118', 'PD61']","[10.0, 6.6]",2.1,11.1,2.0,"[3.8, 2.0]",37.7,7
6439,14996,52.0,"['L1', 'L2R', 'L6', '508']","['97', '44', '29', 'PD529']","['44', '29', '105', 'PD530']","[4.8, 4.3, 7.3, 3.1]",9.1,12.0,4.0,"[2.0, 1.8, 2.7, 1.6]",52.7,2
6440,14996,38.0,"['L5V', 'L6', '106']","['7', '61', 'PD529']","['61', '105', 'PD61']","[8.3, 2.4, 2.8]",2.8,11.1,4.0,"[1.3, 1.9, 1.4]",36.0,2
6442,14996,44.0,"['L1', 'L3', '212']","['44', '15', 'PD107']","['15', '118', 'PD61']","[2.0, 11.8, 5.2]",7.5,11.1,2.0,"[1.8, 3.5, 1.1]",46.1,4
6444,14996,41.0,['507c'],['PA436'],['PD590'],[22.0],5.8,11.3,0.0,[2.6],41.8,10
6445,14996,39.0,"['301', '506v']","['PA67', 'PA658']","['PA68', 'PD590']","[1.9, 21.7]",0.3,11.3,1.0,"[1.3, 1.9]",39.4,2
6446,14996,38.0,"['L1', 'L6', '126']","['89', '41', 'PD529']","['41', '105', 'PD61']","[7.8, 7.0, 3.0]",2.7,11.1,4.0,"[2.4, 1.4, 1.2]",40.6,1
6451,14996,32.0,['510'],['PA440'],['PD590'],[20.3],2.0,11.3,0.0,[1.3],34.9,1
6452,14996,54.0,"['121', 'L5V', 'L6', '508', '325']","['PA307', '78', '61', 'PD529', 'PD530']","['PA724', '61', '105', 'PD530', 'PD892']","[4.5, 14.3, 2.4, 3.1, 1.5]",2.6,4.7,4.8,"[1.1, 3.1, 1.0, 1.1, 1.2]",45.5,2
6455,14996,40.0,"['L3', '325']","['115', 'PD333']","['117', 'PD892']","[6.6, 17.0]",7.9,4.7,0.5,"[1.5, 1.4]",39.5,1
6461,14996,38.0,"['L2V', 'L6', '508', '325']","['90', '29', 'PD529', 'PD530']","['29', '105', 'PD530', 'PD892']","[2.3, 7.3, 3.1, 1.5]",2.6,4.7,4.0,"[1.8, 3.0, 2.8, 2.7]",35.8,5
6463,14996,32.0,['507'],['PA440'],['PD590'],[20.2],2.0,11.3,0.0,[1.4],34.9,1
6470,14996,47.0,"['L1', 'L3', 'L6', '126']","['83', '15', '106', 'PD529']","['15', '106', '105', 'PD61']","[3.4, 10.2, 1.4, 3.3]",8.9,11.1,4.0,"[2.0, 1.5, 1.4, 1.9]",49.0,1
6471,14996,44.0,"['L5R', 'L6', '506']","['75', '61', 'PD115']","['61', '105', 'PD590']","[9.0, 2.4, 4.6]",8.4,11.3,4.8,"[2.7, 1.7, 1.0]",45.8,1
6472,14996,53.0,"['I16', 'L1', 'L3', '325']","['PI909', '2', '15', 'PD107']","['PI401', '15', '118', 'PD892']","[2.8, 8.5, 11.8, 7.3]",2.9,4.7,3.9,"[1.3, 2.0, 1.4, 1.7]",48.3,1
6474,14996,42.0,"['L3', 'L6', '126']","['12', '106', 'PD529']","['106', '105', 'PD61']","[13.5, 1.4, 3.0]",4.3,11.1,4.0,"[2.8, 1.4, 1.6]",43.1,1
6475,14996,50.0,['506v'],['PA289'],['PD590'],[31.5],7.8,11.3,0.0,[1.1],51.7,2
6476,14996,44.0,"['509', 'L2R', 'L6', '126']","['PA434', '70', '29', 'PD529']","['PA465', '29', '105', 'PD61']","[2.9, 1.6, 7.3, 3.0]",4.8,11.1,6.5,"[1.3, 1.4, 2.4, 2.4]",44.8,1
6477,14996,46.0,"['L5R', 'L3', '325']","['4', '75', 'PD335']","['75', '106', 'PD892']","[1.7, 11.9, 10.8]",8.4,4.7,1.7,"[2.0, 1.4, 1.5]",43.9,1
6482,14996,43.0,"['301', '507c', 'L3', '325']","['PA66', 'PA658', '116', 'PD107']","['PA68', 'PA439', '118', 'PD892']","[3.9, 2.5, 7.5, 8.5]",3.2,4.7,4.5,"[1.2, 1.1, 1.2, 1.7]",40.2,1
6484,14996,42.0,"['226', 'L3', '325']","['PA29', '115', 'PD333']","['PA197', '117', 'PD892']","[2.2, 6.6, 14.4]",1.5,4.7,5.5,"[1.4, 2.5, 2.8]",41.7,1
6485,14996,36.0,"['L5', 'L3', '325']","['6', '35', 'PD333']","['35', '117', 'PD892']","[3.3, 1.9, 14.4]",3.6,4.7,0.5,"[1.8, 4.5, 2.8]",37.6,1
6486,14996,45.0,"['L5', 'L6', '106']","['76', '61', 'PD529']","['61', '105', 'PD61']","[14.1, 2.4, 2.9]",3.7,11.1,4.0,"[4.2, 2.2, 1.1]",45.7,1
6487,14996,41.0,"['207', '506']","['PA139', 'PA438']","['PA141', 'PD590']","[3.2, 19.2]",1.6,11.3,1.4,"[1.3, 4.6]",42.7,2
6492,14996,50.0,"['121', 'L6', '126']","['PA313', '103', 'PD529']","['PH293', '105', 'PD61']","[8.3, 10.2, 3.0]",6.7,11.1,5.0,"[1.1, 3.5, 3.0]",51.9,1
6493,14996,47.0,"['L1', 'L3', '104']","['83', '15', 'PD107']","['15', '118', 'PD61']","[3.4, 11.8, 6.6]",8.4,11.1,2.0,"[1.1, 3.9, 2.0]",50.3,2
6495,14996,44.0,"['L3', '325']","['115', 'PD335']","['106', 'PD892']","[8.4, 12.6]",12.8,4.7,1.7,"[3.0, 1.6]",44.8,1
6496,14996,42.0,"['229', '507c']","['PA29', 'PA436']","['PA57', 'PD590']","[5.9, 22.0]",1.5,11.3,1.2,"[1.5, 1.1]",44.6,1
6500,14996,47.0,"['L5V', '506e']","['78', 'PD524']","['35', 'PD590']","[11.8, 11.9]",8.2,11.3,3.9,"[1.5, 2.3]",50.9,1
6501,14996,43.0,"['L1', 'L6', '126']","['46', '41', 'PD529']","['41', '105', 'PD61']","[10.2, 7.0, 3.0]",6.1,11.1,4.0,"[2.2, 1.3, 1.9]",46.8,1
6506,14996,44.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 7.3]",11.1,4.7,2.0,"[3.6, 1.8]",40.4,5
6508,14996,41.0,"['L1', 'L5R', 'L6', '507']","['89', '6', '61', 'PD115']","['6', '61', '105', 'PD590']","[2.2, 5.5, 2.4, 5.4]",5.3,11.3,4.8,"[1.4, 1.5, 1.8, 1.4]",42.9,1
6509,14996,39.0,"['L5V', 'L3', '212']","['7', '75', 'PD107']","['75', '118', 'PD61']","[0.9, 13.5, 5.2]",3.5,11.1,2.0,"[1.1, 1.6, 2.2]",41.2,1
6510,14996,51.0,"['503', 'L3', '325']","['PA405', '12', 'PD107']","['PA300', '118', 'PD892']","[8.7, 15.1, 8.5]",4.6,4.7,4.9,"[1.8, 4.6, 2.5]",55.4,1
6511,14996,40.0,"['L3', 'L6', '126']","['115', '106', 'PD529']","['106', '105', 'PD61']","[8.4, 1.4, 3.3]",7.5,11.1,4.0,"[1.5, 1.6, 2.8]",41.5,1
6512,14996,46.0,"['L1', 'L3', '104']","['83', '15', 'PD107']","['15', '118', 'PD61']","[3.4, 11.8, 5.8]",7.6,11.1,2.0,"[1.2, 2.0, 2.0]",46.9,2
6518,14996,41.0,"['L1', 'L5R', 'L6', '506']","['46', '6', '61', 'PD115']","['6', '61', '105', 'PD590']","[4.5, 5.5, 2.4, 4.6]",4.6,11.3,4.8,"[1.8, 2.3, 1.7, 1.0]",44.4,1
6520,14996,40.0,"['L1', 'L3', '104']","['89', '15', 'PD107']","['15', '118', 'PD61']","[0.9, 11.8, 5.8]",3.9,11.1,2.0,"[2.3, 1.5, 1.4]",40.7,3
6523,14996,44.0,"['L3', '224']","['15', 'PD107']","['118', 'PD61']","[11.8, 5.4]",9.3,11.1,2.0,"[2.9, 1.9]",44.5,3
6533,14996,42.0,"['L2', 'L6', '508']","['94', '29', 'PD529']","['29', '105', 'PD530']","[4.7, 7.3, 3.1]",4.4,12.0,4.0,"[1.8, 2.4, 2.7]",42.5,2
6535,14996,37.0,"['L5V', 'L3', '212']","['6', '35', 'PD107']","['35', '118', 'PD61']","[3.4, 5.3, 5.2]",3.6,11.1,2.0,"[2.0, 1.1, 3.4]",37.1,3
6537,14996,40.0,"['207e', '506']","['PA139', 'PA438']","['PA141', 'PD590']","[2.5, 19.2]",1.3,11.3,1.4,"[3.4, 2.6]",41.6,1
6540,14996,52.0,"['121', 'L5', '519']","['PA308', '78', 'PD427']","['PA724', '35', 'PD590']","[3.3, 9.9, 15.4]",4.3,11.3,1.6,"[2.5, 2.4, 2.5]",53.4,1
6541,14996,49.0,"['L5V', '507c']","['4', 'PD524']","['35', 'PD590']","[8.6, 13.1]",11.3,11.3,3.9,"[1.6, 1.1]",51.0,1
6542,14996,46.0,"['L1', 'L3', '104']","['83', '15', 'PD107']","['15', '118', 'PD61']","[3.4, 11.8, 5.8]",7.6,11.1,2.0,"[1.0, 4.4, 1.9]",49.0,2
6543,14996,42.0,"['204', '506', '325']","['PA117', 'PA440', 'PD530']","['PA121', 'PD590', 'PD892']","[5.3, 17.0, 1.8]",0.3,4.7,2.2,"[2.1, 2.3, 1.9]",37.7,6
6547,14996,43.0,['506v'],['PA439'],['PD590'],[19.3],12.2,11.3,0.0,[2.0],44.9,3
6550,14996,43.0,"['209', '506']","['PA663', 'PA438']","['PA141', 'PD590']","[3.9, 19.2]",4.6,11.3,1.4,"[1.4, 1.3]",43.1,1
6551,14996,45.0,"['L5R', 'L3', '325']","['4', '75', 'PD335']","['75', '106', 'PD892']","[1.7, 11.9, 10.8]",8.4,4.7,1.7,"[1.3, 1.4, 1.6]",43.5,1
6554,14996,43.0,"['206', '506e']","['PA663', 'PA439']","['PA95', 'PD590']","[4.1, 17.1]",1.8,11.3,5.2,"[2.4, 1.2]",43.1,1
6556,14996,42.0,"['L2V', 'L6', '506']","['90', '29', 'PD115']","['29', '105', 'PD590']","[2.3, 7.3, 4.6]",6.1,11.3,4.8,"[3.1, 2.2, 1.4]",42.9,4
6557,14996,41.0,"['207', '506']","['PA139', 'PA438']","['PA141', 'PD590']","[3.2, 19.2]",1.6,11.3,1.4,"[1.5, 2.3]",40.5,5
6562,14996,42.0,"['L2V', 'L6', '126']","['47', '29', 'PD529']","['29', '105', 'PD61']","[7.1, 7.3, 3.3]",1.6,11.1,4.0,"[1.2, 4.1, 1.8]",41.6,5
6564,14996,53.0,"['210', 'L1', 'L3', '325']","['PI909', '97', '15', 'PD107']","['PI341', '15', '118', 'PD892']","[4.8, 7.3, 11.8, 8.5]",2.1,4.7,2.7,"[1.3, 1.9, 1.4, 2.5]",49.0,2
