direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url,latitud,longitud,ciudad
"Fray Camilo Henríquez 463, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 60.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,"Se Arrienda Depto 1 Dormitorio, Fray Camilo Henriquez 463",https://www.portalinmobiliario.com/MLC-1678247728-se-arrienda-depto-1-dormitorio-fray-camilo-henriquez-463-_JM#position=11&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.447555514,-70.634615656,Santiago
"San Francisco 350, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",280.000,Gastos comunes aproximados $ 55.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Departamento En Arriendo San Francisco 350 - Santiago Centro,https://www.portalinmobiliario.com/MLC-1678195300-departamento-en-arriendo-san-francisco-350-santiago-centro-_JM#position=12&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4512815,-70.6468108,Santiago
"Santo Domingo 1200 - 1500, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.000,,39 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,"Amplio Y Cómodo Depto, 1 Dormit, Cercano Metro Santa Ana.",https://www.portalinmobiliario.com/MLC-1385056289-amplio-y-comodo-depto-1-dormit-cercano-metro-santa-ana-_JM#position=13&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.435995,-70.6494691,Santiago
"Santiago Concha 1148, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 45.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días,Metro Av Matta 1 Dormitorio,https://www.portalinmobiliario.com/MLC-1661438942-metro-av-matta-1-dormitorio-_JM#position=14&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4662158,-70.6383189,Santiago
"Santa Isabel 951, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 60.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,Se Arrienda Depto En Santa Isabel 951,https://www.portalinmobiliario.com/MLC-1384447789-se-arrienda-depto-en-santa-isabel-951-_JM#position=15&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.45080965,-70.648608477035,Santiago
"Catedral 1200 - 1500, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",270.000,,36 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Dpto Cómodo Y Acogedor. Ubicado En Catedral Con Teatino,https://www.portalinmobiliario.com/MLC-1385016473-dpto-comodo-y-acogedor-ubicado-en-catedral-con-teatino-_JM#position=16&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4378127,-70.6555246,Santiago
"Catedral 1800 - 2100, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)",230.000,,20 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,Departamento Catedral - Metro Santa Ana,https://www.portalinmobiliario.com/MLC-1670214118-departamento-catedral-metro-santa-ana-_JM#position=18&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4386478,-70.6625823,Santiago
"Santa Isabel 797, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",290.000,,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,Departamento Santa Isabel 797,https://www.portalinmobiliario.com/MLC-1670218090-departamento-santa-isabel-797-_JM#position=22&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4504096,-70.64679376070607,Santiago
"Marín 574, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",280.000,Gastos comunes aproximados $ 50.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Marin C/ San Isidro - Metro Santa Lucia,https://www.portalinmobiliario.com/MLC-1678433236-marin-c-san-isidro-metro-santa-lucia-_JM#position=24&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.44778613,-70.64316547,Santiago
"Moneda 2264, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 65.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Moneda 2264,https://www.portalinmobiliario.com/MLC-1678135640-moneda-2264-_JM#position=25&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.44373881020408,-70.6671901510204,Santiago
"García Reyes 81, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",225.000,Gastos comunes aproximados $ 40.000,23 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días,Garcia Reyes 81 Cercano Metro República,https://www.portalinmobiliario.com/MLC-1661400336-garcia-reyes-81-cercano-metro-republica-_JM#position=26&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.444891150000004,-70.67096125,Santiago
"San Francisco 335, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",250.000,,23 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,Excelente Departamento Studio,https://www.portalinmobiliario.com/MLC-1668688382-excelente-departamento-studio-_JM#position=27&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.449040465306126,-70.64710166938775,Santiago
"Profesor Carlos Porter 34, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",270.000,,20 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Departamento Tipo Estudio Arriendo,https://www.portalinmobiliario.com/MLC-1674703206-departamento-tipo-estudio-arriendo-_JM#position=28&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.442660812,-70.634078268,Santiago
"Miraflores 323, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",288.000,Gastos comunes aproximados $ 32.000,31 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 meses,Departamento Antiguo Remodelado,https://www.portalinmobiliario.com/MLC-1659609470-departamento-antiguo-remodelado-_JM#position=32&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.43875737647059,-70.6454133,Santiago
"Huerfanos 786, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",220.000,,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 3 meses,Excelente Ubicación,https://www.portalinmobiliario.com/MLC-1503382036-excelente-ubicacion-_JM#position=33&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4394196375,-70.647889175,Santiago
"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",262.000,Gastos comunes aproximados $ 72.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 meses por Blue Home,"Santo Domingo 3251 -  Departamento 1d1b, Santiago",https://www.portalinmobiliario.com/MLC-1374563480-santo-domingo-3251-departamento-1d1b-santiago-_JM#position=34&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.43829354189189,-70.67935596756757,Santiago
"San Francisco 335, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",250.000,Gastos comunes aproximados $ 40.000,23 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 meses,"Dpto Estudio, Metro Santa Lucia",https://www.portalinmobiliario.com/MLC-1359465455-dpto-estudio-metro-santa-lucia-_JM#position=35&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.449040465306126,-70.64710166938775,Santiago
"Enrique Mac Iver 22, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",240.000,Gastos comunes aproximados $ 32.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 4 meses,"A Pasos Metro Santa Lucia, Mac- Iver N° 914",https://www.portalinmobiliario.com/MLC-1374076355-a-pasos-metro-santa-lucia-mac-iver-n-914-_JM#position=37&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4425511,-70.6463993,Santiago
"Victoria Subercaseaux 7, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 15.000,22 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 meses,Habitación Privada Amoblada Barrio Lastarria,https://www.portalinmobiliario.com/MLC-1569235934-habitacion-privada-amoblada-barrio-lastarria-_JM#position=38&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4380433,-70.6429976,Santiago
"Avenida Vicuña Mackenna 563, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 60.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 48 días,Depto Amplio De 1 Dormitorio A Pasos Del Metro Santa Isabel ,https://www.portalinmobiliario.com/MLC-1471974082-depto-amplio-de-1-dormitorio-a-pasos-del-metro-santa-isabel-_JM#position=39&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.448469836363635,-70.63208063181818,Santiago
"Ismael Valdés Vergara 300 - 600, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",260.000,Gastos comunes aproximados $ 85.000,21 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 30 días,A Pasos De Metro Bellas Artes,https://www.portalinmobiliario.com/MLC-1552577370-a-pasos-de-metro-bellas-artes-_JM#position=41&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.43618142027027,-70.64268518783784,Santiago
"Maturana 18, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)",280.000,,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 meses,"Sin Gastos Comunes, 32 Metros, Un Ambiente, Metro Republica",https://www.portalinmobiliario.com/MLC-1569143866-sin-gastos-comunes-32-metros-un-ambiente-metro-republica-_JM#position=42&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.44646363333334,-70.6662691,Santiago
"General Jofré 67, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 48.000,36 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 8 meses,Metro Parque Bustamante  -  Jofre / Vicuña Mackenna,https://www.portalinmobiliario.com/MLC-1369672237-metro-parque-bustamante-jofre-vicuna-mackenna-_JM#position=45&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.44418874318182,-70.6339467409091,Santiago
"General Jofré 70, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",249.000,Gastos comunes aproximados $ 50.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 30 días,Departamento 1d+1b+bod (179) Santiago,https://www.portalinmobiliario.com/MLC-1550804512-departamento-1d1bbod-179-santiago-_JM#position=46&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.44435503488372,-70.63387762790697,Santiago
"Cienfuegos, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 65.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 meses,"Iluminado Dpto, Calle Cienfuegos, Metro Los Héroes",https://www.portalinmobiliario.com/MLC-1099364594-iluminado-dpto-calle-cienfuegos-metro-los-heroes-_JM#position=47&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4431744,-70.6633208,Santiago
"Compañía De Jesús, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",247.500,Gastos comunes aproximados $ 60.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 29 días por Houm,Departamento Compañía De Jesús Id: 104499,https://www.portalinmobiliario.com/MLC-1556059836-departamento-compania-de-jesus-id-104499-_JM#position=48&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.4390414,-70.65674,Santiago
"Lira 300 - 600, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",230.000,,28 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 mes,Lira Con Santa Isabel ( Metro Santa Isabel Y Sta. Lucía),https://www.portalinmobiliario.com/MLC-1363022991-lira-con-santa-isabel-metro-santa-isabel-y-sta-lucia-_JM#position=50&search_layout=stack&type=item&tracking_id=b8160616-09ed-4804-9d32-73f572dbd100,-33.446876,-70.6397353,Santiago
"General Jofré 110, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 50.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 3 meses,Depto Estudio A Pasos De Estacion De Metro Bustamante,https://www.portalinmobiliario.com/MLC-1376732875-depto-estudio-a-pasos-de-estacion-de-metro-bustamante-_JM#position=1&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.44451043023256,-70.63433074418604,Santiago
"General Mackenna 1138, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",250.000,Gastos comunes aproximados $ 60.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 meses,"Tipo Estudio General Mackenna / Bandera, Metro Cal Y Canto",https://www.portalinmobiliario.com/MLC-1435630132-tipo-estudio-general-mackenna-bandera-metro-cal-y-canto-_JM#position=2&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.433215257142855,-70.65347365714285,Santiago
"Metro Bellas Artes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",240.000,Gastos comunes aproximados $ 50.000,26 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 29 días,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1557247606-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=3&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4364181,-70.6445358,Santiago
"Santa Isabel 330, Santa Isabel, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 45.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 29 días,Departamento Arriendo 1dor 1bañ 1e Santiago M. Santa Isabel,https://www.portalinmobiliario.com/MLC-1557190504-departamento-arriendo-1dor-1ban-1e-santiago-m-santa-isabel-_JM#position=4&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.44853096666667,-70.6361933,Santiago
"Santa Elena 2120, San Joaquín, Chile, Santiago, RM (Metropolitana)",289.000,Gastos comunes aproximados $ 54.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 3 meses por Blue Home,"Santa Elena 2120 -  Departamento Studio, Santiago",https://www.portalinmobiliario.com/MLC-1318546389-santa-elena-2120-departamento-studio-santiago-_JM#position=5&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.471304468750006,-70.6266601875,Santiago
"Mapocho 1522, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",230.000,Gastos comunes aproximados $ 35.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 meses,Arriendo Comodo Studio + Bodega + Inst Lavadora Cerca Metros,https://www.portalinmobiliario.com/MLC-1513099362-arriendo-comodo-studio-bodega-inst-lavadora-cerca-metros-_JM#position=7&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4319781,-70.6590147,Santiago
"Fray Camilo Henríquez 440, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",229.000,Gastos comunes aproximados $ 31.000,19 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 meses,Dpto Tipo Studio Fray Camilo 440 P2,https://www.portalinmobiliario.com/MLC-1379240659-dpto-tipo-studio-fray-camilo-440-p2-_JM#position=8&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.44734808,-70.63448232,Santiago
"Morandé 924, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",274.000,Gastos comunes aproximados $ 82.000,27 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 3 meses por Blue Home,"Morandé 924 -  Departamento Studio, Santiago",https://www.portalinmobiliario.com/MLC-1289854674-morande-924-departamento-studio-santiago-_JM#position=13&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.432907650000004,-70.65482386556661,Santiago
"Fray Camilo Henríquez 190, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 50.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 37 días,"Depto 1 Dormitorio, Metro Parque Bustamante Fray Camilo #190",https://www.portalinmobiliario.com/MLC-1371694493-depto-1-dormitorio-metro-parque-bustamante-fray-camilo-190-_JM#position=14&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.44449866310557,-70.63550933680474,Santiago
"Santa Victoria 538, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",250.000,Gastos comunes aproximados $ 75.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 meses,Lindo Departamento 1 Dormitorio Santiago Centro,https://www.portalinmobiliario.com/MLC-1565824094-lindo-departamento-1-dormitorio-santiago-centro-_JM#position=16&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.44894848235294,-70.64254735294118,Santiago
"Zenteno, San Diego, Santiago, RM (Metropolitana)",297.000,Gastos comunes aproximados $ 85.000,40 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 48 días por Houm,Departamento Zenteno Id: 105020,https://www.portalinmobiliario.com/MLC-1473471224-departamento-zenteno-id-105020-_JM#position=17&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4462581,-70.6525875,Santiago
"San Isidro 234, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",250.000,Gastos comunes aproximados $ 56.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 30 días,Arriendo $250.000 Depto 1d1b - Entrega Inmediata ,https://www.portalinmobiliario.com/MLC-1374106773-arriendo-250000-depto-1d1b-entrega-inmediata-_JM#position=18&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4463468,-70.6439886,Santiago
"Estados Unidos 214, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)",280.000,Gastos comunes aproximados $ 30.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 30 días,Departamento Antiguo 1 Ambiente,https://www.portalinmobiliario.com/MLC-1373778439-departamento-antiguo-1-ambiente-_JM#position=20&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4380548,-70.6391631,Santiago
"Santiago Concha 1200 - 1500, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",220.000,Gastos comunes aproximados $ 40.000,22 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 21 días,"Estudio, Carmen / Victoria Disponibilidad Inmediata",https://www.portalinmobiliario.com/MLC-1377609625-estudio-carmen-victoria-disponibilidad-inmediata-_JM#position=21&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4662158,-70.6383189,Santiago
"Santa Isabel, Santiago, RM (Metropolitana)",250.000,Gastos comunes aproximados $ 45.000,19 m² totales / 1 baño,2,2023-05-17,Publicado hace 40 días por C21 Aprica,Se Arrienda Departamento Tipo Estudio En Santiago Centro,https://www.portalinmobiliario.com/MLC-1514452058-se-arrienda-departamento-tipo-estudio-en-santiago-centro-_JM#position=25&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4471156,-70.6304068,Santiago
"Huérfanos 713, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",250.000,Gastos comunes aproximados $ 27.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 año,"Dpto 1d/1b Huerfanos 713, Tipo Studio 1 Ambiente",https://www.portalinmobiliario.com/MLC-1374157543-dpto-1d1b-huerfanos-713-tipo-studio-1-ambiente-_JM#position=26&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4391617625,-70.64706702499998,Santiago
"Manuel Rodriguez Norte 694, Barrio Brasil, Santiago, RM (Metropolitana)",290.000,,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 23 días por Unne,Departamento En Arriendo Tipo Lotf. En Metro Santa Ana,https://www.portalinmobiliario.com/MLC-1577333414-departamento-en-arriendo-tipo-lotf-en-metro-santa-ana-_JM#position=27&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4447337,-70.6602316,Santiago
"Metro Bellas Artes, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 70.000,23 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 20 días,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1592676286-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=28&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4364181,-70.6445358,Santiago
"Avenida Portugal 564, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 70.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 22 días,1 Dormitorio 1 Baño Metro Santa Isabel,https://www.portalinmobiliario.com/MLC-1580014096-1-dormitorio-1-bano-metro-santa-isabel-_JM#position=29&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.449029525,-70.634955575,Santiago
"San Martin  870, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",210.000,Gastos comunes aproximados $ 55.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 23 días,Buen Departamento Un Ambiente San Martin 870,https://www.portalinmobiliario.com/MLC-1376848425-buen-departamento-un-ambiente-san-martin-870-_JM#position=37&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4420279,-70.6577554,Santiago
"San Isidro 292, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",295.000,Gastos comunes aproximados $ 50.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 8 meses,Metro Santa Lucia Linea 1 Metro,https://www.portalinmobiliario.com/MLC-1661480068-metro-santa-lucia-linea-1-metro-_JM#position=41&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.445693,-70.6441551,Santiago
"Monjitas 300 - 600, Santiago, Chile, Barrio Lastarria, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 60.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 37 días,A Pasos Del Parque Forestal Y Barrio Lastarrias,https://www.portalinmobiliario.com/MLC-1383787199-a-pasos-del-parque-forestal-y-barrio-lastarrias-_JM#position=42&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4368781,-70.6400951,Santiago
"Rosas, Barrio Brasil, Santiago, RM (Metropolitana)",240.000,,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 20 días,"Arriendo, Departamento, Santiago. 1d/1b",https://www.portalinmobiliario.com/MLC-1378127837-arriendo-departamento-santiago-1d1b-_JM#position=43&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4359242,-70.660568,Santiago
"Catedral 1289, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",250.000,Gastos comunes aproximados $ 60.000,17 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 meses,Bonito Studio Pleno Centro De Santiago,https://www.portalinmobiliario.com/MLC-1374084079-bonito-studio-pleno-centro-de-santiago-_JM#position=44&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.4374688,-70.6523419,Santiago
"Merced 717, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",265.000,Gastos comunes aproximados $ 45.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 meses,Se Arrienda Departamento Estudio Santiago Centro,https://www.portalinmobiliario.com/MLC-1380031245-se-arrienda-departamento-estudio-santiago-centro-_JM#position=45&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.43800516666667,-70.64726230952381,Santiago
"Carmen 1153, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 65.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 meses,Oportunidad Renta A  Mitad De Precio. Metro Av. Matta,https://www.portalinmobiliario.com/MLC-1356681841-oportunidad-renta-a-mitad-de-precio-metro-av-matta-_JM#position=48&search_layout=stack&type=item&tracking_id=34c43f6c-5830-4d68-9fde-03abd11ff5fd,-33.45849317647059,-70.63940368235293,Santiago
"Santa Elena 1800 - 2100, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",300.000,Gastos comunes aproximados $ 70.000,38 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 29 días,Oportunidad Arriendo Metro Ñuble,https://www.portalinmobiliario.com/MLC-1557180460-oportunidad-arriendo-metro-nuble-_JM#position=1&search_layout=stack&type=item&tracking_id=5f3b69e5-cd63-4c49-b9f8-db27a7646b1a,-33.462141,-70.6294486,Santiago
"Catedral 1757, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)",270.000,Gastos comunes aproximados $ 45.000,29.39 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 27 días,Estudio Amoblado Metro Santa Ana,https://www.portalinmobiliario.com/MLC-1565826710-estudio-amoblado-metro-santa-ana-_JM#position=2&search_layout=stack&type=item&tracking_id=5f3b69e5-cd63-4c49-b9f8-db27a7646b1a,-33.43839091428571,-70.66170745238095,Santiago
